FullState,Jeweller,Address,City,StateCode,Zip
 Valley Head,Morris Jewelers Inc," 9994 Commerce St,"," Summerville,", GA , 30747
 Valley Head,Randy's Jewelry & Pawn," 4700 Highway 136,"," Trenton,", GA , 30752
 Valley Head,Chapman Jewelry," 100 W Lafayette Sq,"," La Fayette,", GA , 30728
 Valley Head,JC Jewelry," 430 Gordon Pond Rd,"," La Fayette,", GA , 30728
 Repton,Cauley's," 116 Commerce St,"," Jackson,", AL , 36545
 York,AVON eRepresentative," 101 Holliday Cir,"," Livingston,", AL , 35470
 York,It's Fashion," 965 US Highway 80 W Ste 1500,"," Demopolis,", AL , 36732
 Woodville,Clements," 1507 S Broad St,"," Scottsboro,", AL , 35768
 Woodville,Miller's Jewelry," 3509 S Broad St Ste 209,"," Scottsboro,", AL , 35769
 Woodville,Scottsboro Gun & Pawn Shop," 115 N Broad St,"," Scottsboro,", AL , 35768
 Woodstock,D & M Davis Inc," 2 Western RD,"," Woodstock,", AL , 35188
 Woodstock,"Elaine Davis, Independent Avon Representative"," 1712 Diane St,"," Cottondale,", AL , 35453
 Woodstock,Cash America Pawn," 1030 9th Ave N,"," Bessemer,", AL , 35020
 Woodstock,Coin Castle West," 700 Academy Dr,"," Bessemer,", AL , 35022
 Wing,Cagle Jewelers & Goldsmithing," 101 S Cotton St,"," Andalusia,", AL , 36420
 Wing,Christopher's Diamonds and Fine Jewelry," 156 Covington Mall,"," Andalusia,", AL , 36420
 Wing,Cagle Jewelers & Goldsmithing," 118 E Three Notch St,"," Andalusia,", AL , 36420
 Woodland,Bowdon Pawn and motorsport," 115 W College St,"," Bowdon,", GA , 30108
 Woodland,Sheppard's," 942 Main St,"," Roanoke,", AL , 36274
 Woodland,Duke's Jewelry," 60065 Highway 49,"," Lineville,", AL , 36266
 Winfield,Gold Connection," 971 US Highway 43,"," Winfield,", AL , 35594
 Winfield,Bead Shop," 25 Jackson Dr,"," Eldridge,", AL , 35554
 Winfield,Macee Leigh," 1151 Mount Hebron Road,"," Beaverton,", AL , 35544
 Winfield,ID EyeCandy," 33041 1st Ave. NW,"," Carbon Hill,", AL , 35549
 Winfield,Alabama Pawn & Cash Inc," 308 Temple Ave N,"," Fayette,", AL , 35555
 Winfield,Jewelry Bar," 417 10th St NW,"," Fayette,", AL , 35555
 Wilton,Paul's Diamond Ctr," 300 Colonial Promenade Pkwy Ste 300,"," Alabaster,", AL , 35007
 Wilton,Scott's Jewelry & Pawn," 873 1st St N,"," Alabaster,", AL , 35007
 Wilton,Michael's Jewelry & Pawn," 205 W College St,"," Columbiana,", AL , 35051
 Wilton,Paul's Diamond Center," 3582 Pelham Pkwy,"," Pelham,", AL , 35124
 Wilton,Soleil," 2834 Pelham Pkwy Ste E,"," Pelham,", AL , 35124
 Wilton,Temptations Jewelry Sales Inc," 999 Yeager Pkwy,"," Pelham,", AL , 35124
 Wilsonville,Michael's Jewelry & Pawn," 205 W College St,"," Columbiana,", AL , 35051
 Wilsonville,Yourneedsrbeads.com," 25 Golden Crest Dr,"," Sylacauga,", AL , 35151
 Wilsonville,Magnolia's Gift Shop," 125 N Broadway Ave,"," Sylacauga,", AL , 35150
 Wilsonville,Broadway Pawn," 116 W 2nd St,"," Sylacauga,", AL , 35150
 Seminole,Sterling Jewelers," 2601 S McKenzie St,"," Foley,", AL , 36535
 Semmes,Talbot's Jewelry," 6808 Airport Blvd,"," Mobile,", AL , 36608
 Sheffield,Graham Diamond Co Inc," 285 Cox Creek Pkwy,"," Florence,", AL , 35630
 Shannon,We Buy Gold," 880 Brookwood Vlg,"," Birmingham,", AL , 35209
 Valley,It's Fashion," 3418 20th Ave Ste A,"," Valley,", AL , 36854
 Valley,That One Jewelry Gifts," 1909 41st St,"," Valley,", AL , 36854
 Shelby,Scott's Jewelry & Pawn," 873 1st St N,"," Alabaster,", AL , 35007
 Valhermoso Springs,Mamabear's Baubles," 144 Pine Ridge Rd,"," Laceys Spring,", AL , 35754
 Uriah,AVON INDEPENDENT SALES REPRESENTATIVE," PO. Box 767,"," Excel,", AL , 36439
 Uriah,Earle's Jewelers," 119 N Main St,"," Atmore,", AL , 36502
 Uriah,State Line Pawn Shop," 300 E Church St Ste G,"," Atmore,", AL , 36502
 Union Springs,Coleman's Jewelry & Apparel," 225 Prairie St N,"," Union Springs,", AL , 36089
 Union Springs,Gwen's Place," 222 Prairie St N,"," Union Springs,", AL , 36089
 Union Springs,Big Bear Discount Drugs," 204 W Lee St,"," Tuskegee,", AL , 36083
 Union Springs,Freeman Jewelry & Pawn," 209 W Martin Luther King Hwy Ste C,"," Tuskegee,", AL , 36083
 Uniontown,J & J Jewelry & Gift Shop," 1316 Main St,"," Greensboro,", AL , 36744
 Uniontown,J & J Jewelry & Gift Shop," 1013 Centerville St,"," Greensboro,", AL , 36744
 Uniontown,It's Fashion," 965 US Highway 80 W Ste 1500,"," Demopolis,", AL , 36732
 Uniontown,The Gold Mine," 306 US Highway 80 E,"," Demopolis,", AL , 36732
 Union Grove,Kingsworld Jewelry," 748 Midway Rd,"," Union Grove,", AL , 35175
 Union Grove,Magnolia Jewelers," 204 N Brindlee Mountain Pkwy,"," Arab,", AL , 35016
 Tuskegee Institute,Big Bear Discount Drugs," 204 W Lee St,"," Tuskegee,", AL , 36083
 Tuskegee Institute,Freeman Jewelry & Pawn," 209 W Martin Luther King Hwy Ste C,"," Tuskegee,", AL , 36083
 Tuskegee Institute,Tallassee Jewelry And Gifts," 5 S Ann Ave,"," Tallassee,", AL , 36078
 Tuskegee Institute,R & D Enterprises," 109 Central Blvd,"," Tallassee,", AL , 36078
 Tyler,Roy's Fine Jewelry," 30 Broad St,"," Selma,", AL , 36701
 Tyler,Truax & Co," 125 Broad St,"," Selma,", AL , 36701
 Tyler,Gold Center," 1391 E Highland Ave Ste 137,"," Selma,", AL , 36703
 Tyler,Jewelry Kingdom," 1391 E Highland Ave,"," Selma,", AL , 36703
 Tuskegee,Big Bear Discount Drugs," 204 W Lee St,"," Tuskegee,", AL , 36083
 Tuskegee,Freeman Jewelry & Pawn," 209 W Martin Luther King Hwy Ste C,"," Tuskegee,", AL , 36083
 Tuskegee,Tallassee Jewelry And Gifts," 5 S Ann Ave,"," Tallassee,", AL , 36078
 Tuskegee,R & D Enterprises," 109 Central Blvd,"," Tallassee,", AL , 36078
 Tuscumbia,Buddy's Jewelry," 502 E 2nd St,"," Sheffield,", AL , 35660
 Tuscumbia,We Buy Gold & Jewelry Boutique," 320 Avalon Ave,"," Muscle Shoals,", AL , 35661
 Tuscumbia,Genesis Jewelry," 519 Avalon Ave,"," Muscle Shoals,", AL , 35661
 Tuscaloosa,Tnt Coin Shop," 1212 Veterans Memorial Parkway , Tuscaloosa, AL 35404,"," Tuscaloosa,", AL , 35401
 Tuscaloosa,Hudson Poole Jewelers Inc," 1111 Greensboro Ave,"," Tuscaloosa,", AL , 35401
 Tuscaloosa,Gillis Jewelers," 1351 McFarland Blvd NE,"," Tuscaloosa,", AL , 35406
 Tuscaloosa,Zales," 1701 McFarland Blvd E,"," Tuscaloosa,", AL , 35404
 Tuscaloosa,Fincher & Ozment Jewelers," 1657 McFarland Blvd N Ste G3D,"," Tuscaloosa,", AL , 35406
 Trussville,Elite Jewelers," 235 Main St Ste 105,"," Trussville,", AL , 35173
 Trussville,Miss Sadie's Vintage Designs," 312 Brentwood Ave,"," Trussville,", AL , 35173
 Trussville,Friedman's," 5925 Trussville Clay Rd,"," Trussville,", AL , 35173
 Trussville,Dr.jewelry," 243 US Highway 11,"," Trussville,", AL , 35173
 Trussville,Southern Jewelers Services," 7018 Gadsden Hwy Ste 108,"," Trussville,", AL , 35173
 Troy,Douglas Bros Jewelry & Gift Mart," 73 W Court Sq,"," Troy,", AL , 36081
 Troy,Cash Jewelry & Pawn," 1106 Highway 231 S,"," Troy,", AL , 36081
 Trinity,JCS 14 Karat," 1113 8th Ave SE,"," Decatur,", AL , 35601
 Trenton,Clements," 1507 S Broad St,"," Scottsboro,", AL , 35768
 Trenton,Miller's Jewelry," 3509 S Broad St Ste 209,"," Scottsboro,", AL , 35769
 Trenton,Scottsboro Gun & Pawn Shop," 115 N Broad St,"," Scottsboro,", AL , 35768
 Trafford,Lady G Boutique," 8680 Old Highway 75,"," Pinson,", AL , 35126
 Toxey,Jackson's On The Square," 105 N Mulberry Ave,"," Butler,", AL , 36904
 Toxey,Kelley David," 2340 Timberlane Rd,"," Butler,", AL , 36904
 Townley,ID EyeCandy," 33041 1st Ave. NW,"," Carbon Hill,", AL , 35549
 Townley,Southern Wholesale Jewelers," 850 Highway 78 E,"," Jasper,", AL , 35501
 Townley,Young Jewelers," 401 19th St W,"," Jasper,", AL , 35501
 Townley,Zales," 300 Highway 78 E,"," Jasper,", AL , 35501
 Townley,Muellerhaus," 800 Shades Cliff Rd,"," Jasper,", AL , 35504
 Empire,Intrigue Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Empire,Us Jewelers," 7201 Aaron Aronov Dr,"," Fairfield,", AL , 35064
 Empire,Midas Jewelers," 7201 Aaron Aronov Dr Ste 11,"," Fairfield,", AL , 35064
 Elrod,Tnt Hobbies," 1212 15th St E,"," Tuscaloosa,", AL , 35404
 Elrod,Piercing Pagoda," 1701 McFarland Blvd E,"," Tuscaloosa,", AL , 35404
 Emelle,Jewelry Designers Inc," 431 Wilkins Wise Rd,"," Columbus,", MS , 39705
 Emelle,Rae's Jewelry," 110 5th St S,"," Columbus,", MS , 39701
 Emelle,Kay Jewelers," 1908 Highway 45 N Ste 2 Ste 2,"," Columbus,", MS , 39705
 Emelle,Jewelry Designers INC," 68 Brickerton St # 2,"," Columbus,", MS , 39701
 Elmore,Kay Couture," 4307 white acres road (online),"," Montgomery,", AL , 36106
 Elmore,It's Fashion," 2041 Coliseum Blvd,"," Montgomery,", AL , 36110
 Elmore,Dean's Jewelers," 2101 Eastern Blvd Ste 122,"," Montgomery,", AL , 36117
 Elmore,Gold Valley," 1003 Eastdale Mall,"," Montgomery,", AL , 36117
 Elmore,Klein & Son Jewelers Inc," 2920 Zelda Rd,"," Montgomery,", AL , 36106
 Guin,Dollar Pawn Shop," 1801 11th Ave,"," Haleyville,", AL , 35565
 Guin,Lisa's Jewelry & Gifts," 311 Main St N,"," Amory,", MS , 38821
 Guin,Bliss Boutique," 802 E Main St,"," Fulton,", MS , 38843
 Guin,J-West," 100 N Cummings St,"," Fulton,", MS , 38843
 Guin,Southern Wholesale Jewelers," 850 Highway 78 E,"," Jasper,", AL , 35501
 Guntersville,Sand Mtn Pawn And Outdoors," Highway 431,"," Boaz,", AL , 35957
 Guntersville,Sand Mountain Pawn," 12877 US Highway 431,"," Boaz,", AL , 35956
 Guntersville,J Temple Jewelry," 3017 Lake Hampton Dr SE,"," Owens Cross Roads,", AL , 35763
 Guntersville,Jewelry for Christ," 2288 Eastern Shore Drive,"," Hampton Cove,", AL , 35763
 Guntersville,Mamabear's Baubles," 144 Pine Ridge Rd,"," Laceys Spring,", AL , 35754
 Gurley,Osborne's Jewelers," 3502 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Gurley,Simons Jewelers," 2315 Jordan Ln SW,"," Huntsville,", AL , 35805
 Gurley,Zales," 5901 University Dr NW,"," Huntsville,", AL , 35806
 Gurley,Zales," 2801 Memorial Pkwy SW Ste 105B,"," Huntsville,", AL , 35801
 Gurley,Alexander's Jewelry & Coin Investors," 2314 Memorial Pkwy SW,"," Huntsville,", AL , 35801
 Gulf Shores,Kay Jewelers Outlet," 2601 S McKenzie St Suite 102,"," Foley,", AL , 36535
 Gulf Shores,Private Gallery," 2656 S McKenzie St,"," Foley,", AL , 36535
 Gulf Shores,Ultra Diamonds," 2601 S McKenzie St Ste 244,"," Foley,", AL , 36535
 Gulf Shores,A M Cafe Jewelry Company," 2601 S McKenzie St,"," Foley,", AL , 36535
 Gulf Shores,Sterling Jewelers," 116 N Alston St,"," Foley,", AL , 36535
 Whatley,Johnson Jewelers," 56 E Claiborne St,"," Monroeville,", AL , 36460
 Whatley,Hutcherson Jewelers," 23 Mayfield St,"," Monroeville,", AL , 36460
 Whatley,AVON INDEPENDENT SALES REPRESENTATIVE," PO. Box 767,"," Excel,", AL , 36439
 Whatley,Lisenbe Jeweler," 25 Wilson Ave W,"," Thomasville,", AL , 36784
 Whatley,Watts Tim Jewelers," 29 Wilson Ave W,"," Thomasville,", AL , 36784
 Whatley,It's Fashion Metro," 3050 Highway 5,"," Thomasville,", AL , 36784
 Whatley,It's Fashion," 3050 Old Highway 5 N,"," Thomasville,", AL , 36784
 Whatley,Camden Jewelry & Gifts," 47 Camden Byp,"," Camden,", AL , 36726
 Westover,Sterling Jewelers," 6200 Grand River Blvd E,"," Leeds,", AL , 35094
 Westover,MJK Treasures," 1333 Ashville Rd,"," Leeds,", AL , 35094
 Westover,Leeds Jewelry & Web Design," 8139 Parkway Dr,"," Leeds,", AL , 35094
 Westover,Paul's Diamond Center," 3582 Pelham Pkwy,"," Pelham,", AL , 35124
 Westover,Soleil," 2834 Pelham Pkwy Ste E,"," Pelham,", AL , 35124
 Westover,Temptations Jewelry Sales Inc," 999 Yeager Pkwy,"," Pelham,", AL , 35124
 Westover,Alabama Gold Refinery," 2969 Pelham Pkwy,"," Pelham,", AL , 35124
 Westover,Paul's Diamond Ctr," 300 Colonial Promenade Pkwy Ste 300,"," Alabaster,", AL , 35007
 Wetumpka,Joanna's Fine Jewelry & Gifts," 3571 Grandview Dr,"," Millbrook,", AL , 36054
 Wetumpka,Bryan Jewelry," 1876 E Main St,"," Prattville,", AL , 36066
 Wetumpka,Zales," 2324 Hilltop Farm Rd,"," Prattville,", AL , 36067
 Wetumpka,Rick's Jewelers," 1992 Highway 14 E,"," Prattville,", AL , 36066
 Wetumpka,Southern Bullion Coin And Jewelry," 1963 Cobbs Ford Rd,"," Prattville,", AL , 36066
 Wetumpka,Tiger Stripes," 136 Shady Oak Ln,"," Prattville,", AL , 36066
 Wetumpka,Cheapskates East," 185 W Main St,"," Prattville,", AL , 36067
 West Greene,It's Fashion," 965 US Highway 80 W Ste 1500,"," Demopolis,", AL , 36732
 West Greene,The Gold Mine," 306 US Highway 80 E,"," Demopolis,", AL , 36732
 West Greene,Tnt Coin Shop," 1212 Veterans Memorial Parkway , Tuscaloosa, AL 35404,"," Tuscaloosa,", AL , 35401
 West Greene,Hudson Poole Jewelers Inc," 1111 Greensboro Ave,"," Tuscaloosa,", AL , 35401
 West Greene,Gillis Jewelers," 1351 McFarland Blvd NE,"," Tuscaloosa,", AL , 35406
 West Greene,Zales," 1701 McFarland Blvd E,"," Tuscaloosa,", AL , 35404
 West Greene,Fincher & Ozment Jewelers," 1657 McFarland Blvd N Ste G3D,"," Tuscaloosa,", AL , 35406
 West Greene,Kay Jewelers," 1701 McFarland Blvd E Unit 179,"," Tuscaloosa,", AL , 35404
 West Greene,Everyday Indulgence," 2111 University Blvd,"," Tuscaloosa,", AL , 35401
 Weogufka,Garris Specialties Inc," 113 W 2nd St,"," Sylacauga,", AL , 35150
 Weogufka,Griffin's Jewelers," 123 N Broadway Ave,"," Sylacauga,", AL , 35150
 Weogufka,Griffin's Jewelers," 123 S Broadway Ave,"," Sylacauga,", AL , 35150
 Weogufka,Michael's Jewelry & Pawn," 205 W College St,"," Columbiana,", AL , 35051
 Weogufka,Edwards Jewelers," 617 2nd Ave N,"," Clanton,", AL , 35045
 West Blocton,Cash America Pawn," 1030 9th Ave N,"," Bessemer,", AL , 35020
 Wellington,Haywood Jewelers," 3354 Rainbow Dr,"," Rainbow City,", AL , 35906
 Wellington,Hbn Wholesale," 260 Wiggins St,"," Rainbow City,", AL , 35906
 Wellington,Haywood Jewelers," 115 W Grand Ave,"," Rainbow City,", AL , 35906
 Wellington,McNair Jewelers Inc," 231 Broad St,"," Gadsden,", AL , 35901
 Vance,Burkhalter Jewelers," 2312 6th St,"," Tuscaloosa,", AL , 35401
 Vance,West Jewelers Inc DBA Lorch's Jewelers," 1608 Queen City Ave,"," Tuscaloosa,", AL , 35401
 Vance,It's Fashion," 900 Skyland Blvd E,"," Tuscaloosa,", AL , 35405
 Wedowee,Ann's Flowers Gifts Jewelry & Nursery," 83670 Highway 9,"," Ashland,", AL , 36251
 Wedowee,Fred's Jewelry," 83670 Highway 9,"," Ashland,", AL , 36251
 Wedowee,Jewel's Place," 22719 Highway 22 E,"," Daviston,", AL , 36256
 Wedowee,Kay Jewelers," 1301 Cambridge Pl,"," Anniston,", AL , 36207
 Wedowee,Mike's Treasure Chest," 117 E 17th St,"," Anniston,", AL , 36201
 Wedowee,Galloway Gold Pawn & Music Shop," 5730 McClellan Blvd,"," Anniston,", AL , 36206
 Wedowee,Yung Lam Jewelers," 115 E 18th St,"," Anniston,", AL , 36201
 Talladega,Garris Specialties Inc," 113 W 2nd St,"," Sylacauga,", AL , 35150
 Talladega,Griffin's Jewelers," 123 N Broadway Ave,"," Sylacauga,", AL , 35150
 Hackleburg,J-West," 100 N Cummings St,"," Fulton,", MS , 38843
 Hackleburg,ID EyeCandy," 33041 1st Ave. NW,"," Carbon Hill,", AL , 35549
 Hackleburg,Buddy's Jewelry," 502 E 2nd St,"," Sheffield,", AL , 35660
 Valley Head,Cedar Bluff Pawn & Jewelry," 4751 Al Highway 68,"," Cedar Bluff,", AL , 35959
 Valley Head,Nance's Jewelry," 120 Gordon St,"," Chickamauga,", GA , 30707
 Valley Head,Clements," 1507 S Broad St,"," Scottsboro,", AL , 35768
 Valley Head,Miller's Jewelry," 3509 S Broad St Ste 209,"," Scottsboro,", AL , 35769
 Valley Head,Scottsboro Gun & Pawn Shop," 115 N Broad St,"," Scottsboro,", AL , 35768
 Valley Head,Friedman's," 24833 John T Reid Pkwy,"," Scottsboro,", AL , 35768
 Valley Head,Gina's Jewelry & Gifts," 110 S Market St,"," Scottsboro,", AL , 35768
 Valley Head,Byrd's Jewelry & Pawn," 620 E Willow St,"," Scottsboro,", AL , 35768
 Valley Head,Wales Jewelry Co," 137 E Laurel St,"," Scottsboro,", AL , 35768
 Vance,Wade's Jewelry And Pawn," 3525 McFarland Blvd E,"," Tuscaloosa,", AL , 35405
 Vance,Fashion Jewelry," 1701 McFarland Blvd E,"," Tuscaloosa,", AL , 35404
 Haleyville,Sandy's Fine Jewelry & Gifts," 11227 Al Highway 157,"," Moulton,", AL , 35650
 Haleyville,Macee Leigh," 1151 Mount Hebron Road,"," Beaverton,", AL , 35544
 Haleyville,Southern Wholesale Jewelers," 850 Highway 78 E,"," Jasper,", AL , 35501
 Haleyville,Young Jewelers," 401 19th St W,"," Jasper,", AL , 35501
 Hamilton,"AVON - Jennifer Adams, Independent Sales Rep."," 14360 Hwy 43,"," Russellville,", AL , 35653
 Hamilton,Lisa's Jewelry & Gifts," 311 Main St N,"," Amory,", MS , 38821
 Hamilton,ID EyeCandy," 33041 1st Ave. NW,"," Carbon Hill,", AL , 35549
 Hamilton,Alabama Pawn & Cash Inc," 308 Temple Ave N,"," Fayette,", AL , 35555
 Hamilton,Jewelry Bar," 417 10th St NW,"," Fayette,", AL , 35555
 Hanceville,Diannes Enterprises Etc," 612 Meadow Pl,"," Gardendale,", AL , 35071
 Hanceville,Jeff Dennis Jewelers," 300 Fieldstown Rd,"," Gardendale,", AL , 35071
 Hanceville,Blair Jewelers," 1034 Main St,"," Gardendale,", AL , 35071
 Hanceville,K & K Jewelers," 809 Main St,"," Gardendale,", AL , 35071
 Hanceville,Magnolia Jewelers," 204 N Brindlee Mountain Pkwy,"," Arab,", AL , 35016
 Hanceville,Arab Jewelry & Pawn Shop," 50 N Main St,"," Arab,", AL , 35016
 York,The Gold Mine," 306 US Highway 80 E,"," Demopolis,", AL , 36732
 York,"LaBiche Jewelers, LLC"," 2212 8th St,"," Meridian,", MS , 39301
 York,24 Krt Inc," 4908 29th Ave,"," Meridian,", MS , 39305
 York,Jewelry Palace," 1300 Bonita Lakes Cir,"," Meridian,", MS , 39301
 York,Kay Jewelers," 1490 Bonita Lakes Cir,"," Meridian,", MS , 39301
 York,Reeds Jewelers," 1150 Bonita Lakes Cir,"," Meridian,", MS , 39301
 York,Jewel Time," 1834 Bonita Lakes Cir,"," Meridian,", MS , 39301
 York,Lawrence's Jewelry and Repair," 2501 7th St,"," Meridian,", MS , 39301
 Woodville,Friedman's," 24833 John T Reid Pkwy,"," Scottsboro,", AL , 35768
 Woodville,Gina's Jewelry & Gifts," 110 S Market St,"," Scottsboro,", AL , 35768
 Woodville,Byrd's Jewelry & Pawn," 620 E Willow St,"," Scottsboro,", AL , 35768
 Woodville,Wales Jewelry Co," 137 E Laurel St,"," Scottsboro,", AL , 35768
 Woodville,J Caudle Co," 213 S Market St,"," Scottsboro,", AL , 35768
 Woodstock,Zales," 4500 Katies Way,"," Bessemer,", AL , 35022
 Woodstock,Kay Jewelers," 4897 Promenade Pkwy Suite 109,"," Bessemer,", AL , 35022
 Woodstock,April's Jewelry & Pawn," 4319 Bessemer Super Hwy,"," Bessemer,", AL , 35020
 Woodstock,J&K Collectibles," 3215 Long Avenue D,"," Bessemer,", AL , 35020
 Woodstock,Rebecca's Jewelry," 1825 13th Ave N,"," Bessemer,", AL , 35020
 Woodstock,My Jeweler," 1825 12th Ave N,"," Bessemer,", AL , 35020
 Woodstock,Wholesale Accessory Market," 4959 15th Street Rd,"," Bessemer,", AL , 35023
 Wing,Sanders Fine Jewelry," 200 Westgate Plz,"," Andalusia,", AL , 36420
 Wing,Alabama Precious Metals," 1094 Dr M L K Jr Expy,"," Andalusia,", AL , 36420
 Wing,Christopher's Diamonds," 286B W Bypass,"," Andalusia,", AL , 36420
 Wing,Weaver's Apparel & Fine Jewelry," 115 Saint Joseph Ave,"," Brewton,", AL , 36426
 Wing,Treasure Chest," 111 Saint Joseph Ave,"," Brewton,", AL , 36426
 Wing,Covington Jewelers Inc," 101 E Covington Ave,"," Opp,", AL , 36467
 Wing,Len's Jewelers," 309 Palafox St,"," Flomaton,", AL , 36441
 Woodland,"Baxley Jewelers, LLC"," 412 Adamson Square,"," Carrollton,", GA , 30117
 Woodland,Willis Jewelry Co," 203 Adamson Sq,"," Carrollton,", GA , 30117
 Woodland,Gold Nugget Pawn Shop," 201 Newnan Rd,"," Carrollton,", GA , 30117
 Woodland,Buck Creek Pawn & Jewelry," 2692 N Highway 27,"," Carrollton,", GA , 30117
 Woodland,Mckinley & Son," 1517 S Highway 27,"," Carrollton,", GA , 30117
 Woodland,Fred Meyer Jewelers," 1355 N Park St,"," Carrollton,", GA , 30117
 Woodland,Mark's," 116B Rome St,"," Carrollton,", GA , 30117
 Woodland,Kay Jewelers," 1109 S Park St Suite 25A,"," Carrollton,", GA , 30117
 Winfield,Alexander's Jewelry & Gifts," 1550 Temple Ave N,"," Fayette,", AL , 35555
 Winfield,Treasures," 114 Temple Ave N,"," Fayette,", AL , 35555
 Winfield,Vickie's Jewelry," 110 1st St SW,"," Hamilton,", AL , 35570
 Winfield,Solid Gold Jewelers," 112 County Highway 1,"," Hamilton,", AL , 35570
 Winfield,Town Square Jewelry & Gifts," 101 1st Ave SW,"," Hamilton,", AL , 35570
 Winfield,Solid Gold Jewelers," 112 1st St SW,"," Hamilton,", AL , 35570
 Winfield,Gold Mine Jewelry," 1801 11th Ave,"," Haleyville,", AL , 35565
 Winfield,Dollar Pawn Shop," 1801 11th Ave,"," Haleyville,", AL , 35565
 Wilton,Alabama Gold Refinery," 2969 Pelham Pkwy,"," Pelham,", AL , 35124
 Wilton,D & M Davis Inc," 2 Western RD,"," Woodstock,", AL , 35188
 Wilton,Edwards Jewelers," 617 2nd Ave N,"," Clanton,", AL , 35045
 Wilton,Morlyn's," 621 2nd Ave N,"," Clanton,", AL , 35045
 Wilton,Main Street Jewelers," 605 2nd Ave N,"," Clanton,", AL , 35045
 Wilton,Southern Valley Pawn," 701 2nd Ave N,"," Clanton,", AL , 35045
 Wilsonville,Stacey's Jewelry," 103 E 3rd St,"," Sylacauga,", AL , 35150
 Wilsonville,Diamond Jewelry Co," 113 N Broadway Ave,"," Sylacauga,", AL , 35150
 Wilsonville,Garris Specialties Inc," 113 W 2nd St,"," Sylacauga,", AL , 35150
 Wilsonville,Griffin's Jewelers," 123 N Broadway Ave,"," Sylacauga,", AL , 35150
 Wilsonville,Griffin's Jewelers," 123 S Broadway Ave,"," Sylacauga,", AL , 35150
 Wilsonville,Paul's Diamond Center," 3582 Pelham Pkwy,"," Pelham,", AL , 35124
 Wilsonville,Soleil," 2834 Pelham Pkwy Ste E,"," Pelham,", AL , 35124
 Seminole,Adam's Title Pawn & Payday Advance," 1000 N McKenzie St,"," Foley,", AL , 36535
 Seminole,Bungalows," 219 S McKenzie St,"," Foley,", AL , 36535
 Seminole,Gems In The Rust," 916 N McKenzie St,"," Foley,", AL , 36535
 Seminole,Barrett's Buying Service," 5010 Bayou Blvd,"," Pensacola,", FL , 32503
 Seminole,Hinote Martin A Coins Stamps & Jewelry," 235 E Nine Mile Rd Pensacola,"," Pensacola,", FL , 32534
 Seminole,Beasley Jewelers," 1741 E Nine Mile Rd,"," Pensacola,", FL , 32514
